Player,Pos,Age,Tm,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,SEASON
Isaiah Livers,PF,25,DET,23,6,20.4,1.7,5,0.345,1,3.3,0.286,0.8,1.7,0.462,0.44,0.5,0.8,0.667,0.7,1.4,2.1,1.1,0.6,0.2,0.7,1.9,5,23-24
Chris Livingston,SF,20,MIL,12,0,4.8,0.6,1,0.583,0.1,0.1,1,0.5,0.9,0.545,0.625,0.2,0.2,1,0.2,0.8,1,0.3,0.2,0,0.3,0.4,1.4,23-24
Kenneth Lofton Jr.,PF,21,TOT,16,0,6.4,0.9,2.4,0.359,0.2,0.6,0.3,0.7,1.8,0.379,0.397,0.5,0.9,0.533,0.1,0.9,1.1,0.9,0.2,0.2,0.5,0.9,2.4,23-24
Kenneth Lofton Jr.,PF,21,MEM,15,0,6.6,0.9,2.5,0.378,0.2,0.7,0.3,0.7,1.8,0.407,0.419,0.5,1,0.533,0.1,0.9,1,0.9,0.2,0.2,0.4,1,2.6,23-24
Kenneth Lofton Jr.,PF,21,PHI,1,0,4,0,2,0,0,0,,0,2,0,0,0,0,,0,2,2,0,0,0,2,0,0,23-24
Kevon Looney,C,27,GSW,41,35,20.2,2.3,3.8,0.617,0,0,,2.3,3.8,0.617,0.617,0.9,1.3,0.704,2.6,4.5,7.1,2.4,0.5,0.3,0.7,2.5,5.6,23-24
Brook Lopez,C,35,MIL,44,44,31.6,4.9,9.9,0.49,1.6,4.8,0.33,3.3,5.1,0.64,0.57,1.5,1.8,0.815,1.6,3.9,5.5,1.7,0.6,2.9,0.9,2.7,12.8,23-24
Robin Lopez,C,35,MIL,12,0,2.8,0.3,0.6,0.429,0.2,0.4,0.4,0.1,0.2,0.5,0.571,0.2,0.2,1,0.1,0.2,0.3,0.3,0,0.1,0.1,0.3,0.8,23-24
Kevin Love,PF,35,MIA,34,5,18.3,3,6.9,0.438,1.6,4.7,0.34,1.4,2.2,0.649,0.554,1.9,2.5,0.774,1.1,5.3,6.5,2.4,0.4,0.1,0.8,1.9,9.5,23-24
Kyle Lowry,PG,37,MIA,37,35,28,2.8,6.5,0.426,1.7,4.4,0.385,1.1,2.2,0.506,0.554,0.9,1.1,0.833,0.7,2.8,3.5,4,1.1,0.4,1.4,2.5,8.2,23-24
Seth Lundy,SF,23,ATL,9,0,5.8,0.4,1.9,0.235,0.3,1.4,0.231,0.1,0.4,0.25,0.324,0.3,0.4,0.75,0.1,0.7,0.8,0,0,0,0.1,0.7,1.6,23-24
Trey Lyles,PF,28,SAC,28,0,20.3,2.4,5.4,0.447,1.5,4,0.387,0.9,1.4,0.615,0.59,0.7,1.1,0.625,1,3.9,4.9,1.3,0.1,0.3,0.6,1.6,7,23-24
Théo Maledon,PG,22,CHO,13,1,15.4,1.5,5.1,0.288,0.4,2.3,0.167,1.1,2.8,0.389,0.326,0.8,0.9,0.917,0.3,1.5,1.8,2.2,0.5,0,1.2,1.4,4.2,23-24
Sandro Mamukelashvili,C,24,SAS,25,0,7,1,2.4,0.407,0.3,1.3,0.25,0.6,1.1,0.593,0.475,0.5,0.6,0.75,0.6,1.4,2,1,0.2,0.3,0.3,0.8,2.7,23-24
Terance Mann,SG,27,LAC,36,32,25.1,2.9,6.4,0.45,0.9,3.1,0.304,1.9,3.3,0.588,0.524,0.8,1.1,0.75,1.2,2,3.2,1.8,0.6,0.3,0.7,1.9,7.6,23-24
Tre Mann,PG,22,OKC,13,0,9.2,1.5,3.1,0.5,0.6,1.5,0.421,0.9,1.6,0.571,0.6,0.1,0.1,1,0.3,1.5,1.8,1.5,0.2,0,0.7,0.2,3.8,23-24
Boban Marjanović,C,35,HOU,7,0,5.3,1,2.6,0.389,0,0.3,0,1,2.3,0.438,0.389,0,0.3,0,0.7,1.4,2.1,0.6,0,0.1,0,0.6,2,23-24
Lauri Markkanen,PF,26,UTA,35,35,32.5,7.9,16,0.49,3.1,7.9,0.39,4.8,8.1,0.588,0.586,4.8,5.5,0.876,2.4,6.3,8.7,1.8,0.9,0.6,1.1,1.8,23.6,23-24
Naji Marshall,SF,26,NOP,35,1,18.5,2.7,5.9,0.454,0.9,2.3,0.39,1.7,3.5,0.496,0.532,1.5,1.8,0.825,1.1,2.5,3.6,2,0.7,0.2,1.1,1.5,7.7,23-24
Caleb Martin,SF,28,MIA,27,12,26.8,4,8.9,0.454,1.2,3,0.402,2.8,5.9,0.481,0.523,1.4,1.8,0.755,1.2,3.6,4.8,2.3,0.8,0.3,1.3,2,10.7,23-24
Cody Martin,SF,28,CHO,12,6,25.9,2.5,7.1,0.353,0.9,3.1,0.297,1.6,4,0.396,0.418,0.8,1.3,0.563,1.1,2.1,3.2,2.5,1.5,0.9,1.1,1.8,6.7,23-24
KJ Martin,SF,23,TOT,28,0,7,0.8,1.8,0.469,0,0.3,0.125,0.8,1.5,0.537,0.48,0.2,0.4,0.5,0.2,0.6,0.8,0.5,0.4,0,0.2,1,1.9,23-24
KJ Martin,SF,23,LAC,2,0,15.5,2,5,0.4,0.5,2.5,0.2,1.5,2.5,0.6,0.45,0.5,1,0.5,0.5,1,1.5,0.5,1,0.5,1,1.5,5,23-24
KJ Martin,SF,23,PHI,26,0,6.3,0.7,1.5,0.487,0,0.1,0,0.7,1.4,0.528,0.487,0.2,0.3,0.5,0.2,0.5,0.7,0.5,0.3,0,0.2,1,1.6,23-24
Garrison Mathews,SG,27,ATL,30,3,13,1.2,2.7,0.457,1.1,2.5,0.447,0.1,0.2,0.6,0.667,0.1,0.2,0.286,0.2,1,1.2,0.5,0.3,0.1,0.5,1.6,3.7,23-24
Bennedict Mathurin,SF,21,IND,44,14,25.5,5,10.9,0.455,1.3,3.5,0.361,3.7,7.4,0.5,0.514,3,3.6,0.828,1,2.7,3.7,2,0.5,0.2,1.6,2,14.2,23-24
Wesley Matthews,SG,37,ATL,19,1,11.2,0.5,2.1,0.256,0.3,1.6,0.2,0.2,0.5,0.444,0.333,0.7,1,0.737,0.2,1.2,1.4,0.6,0.5,0.2,0.3,1.4,2.1,23-24
Tyrese Maxey,PG,23,PHI,41,41,37.7,8.9,19.7,0.449,3.1,8.2,0.379,5.7,11.5,0.499,0.528,4.9,5.7,0.86,0.6,3.1,3.7,6.7,1,0.5,1.6,2.1,25.8,23-24
Skylar Mays,PG-SG,26,TOT,24,5,15.9,2.5,6.2,0.399,0.7,2.1,0.314,1.8,4,0.443,0.453,0.5,0.7,0.765,0.4,1.2,1.6,3.3,0.7,0.1,0.8,1,6.1,23-24
Skylar Mays,PG,26,POR,21,5,17,2.5,6.6,0.384,0.7,2.3,0.286,1.9,4.2,0.438,0.435,0.6,0.8,0.765,0.4,1.3,1.8,3.6,0.7,0.1,0.9,1,6.3,23-24
Skylar Mays,SG,26,LAL,3,0,8.7,2,3.3,0.6,0.7,0.7,1,1.3,2.7,0.5,0.7,0,0,,0.3,0.3,0.7,1.3,0.7,0,0,1,4.7,23-24
Miles McBride,PG,23,NYK,31,2,9.5,1.6,3.5,0.455,1,2.2,0.441,0.6,1.4,0.476,0.591,0.3,0.3,0.8,0.1,0.6,0.7,0.9,0.4,0.1,0.3,1,4.5,23-24
CJ McCollum,PG,32,NOP,30,30,32,7.1,15,0.473,3.6,8,0.448,3.5,7,0.502,0.593,2.1,2.6,0.785,0.6,3.7,4.3,5,1.2,0.8,1.5,2.1,19.9,23-24
T.J. McConnell,PG,31,IND,36,3,16.8,3.6,6.8,0.529,0.1,0.5,0.118,3.5,6.3,0.559,0.533,0.9,1.2,0.75,0.5,2.1,2.6,5.4,1,0.1,1.5,1,8.1,23-24
Jaden McDaniels,SF,23,MIN,34,33,28.6,4.5,8.8,0.515,1.3,3.4,0.377,3.3,5.4,0.6,0.587,0.7,0.9,0.75,0.6,2,2.6,1.3,0.9,0.5,1.2,3.1,11,23-24
Jalen McDaniels,SF,26,TOR,27,0,9.1,1.1,3.3,0.337,0.3,1.6,0.182,0.8,1.7,0.489,0.382,0.5,0.7,0.7,0.3,1,1.2,0.5,0.4,0.1,0.3,0.9,3,23-24
Doug McDermott,SF,32,SAS,39,0,15.5,2.1,4.7,0.449,1.7,3.8,0.449,0.4,1,0.447,0.627,0.3,0.4,0.667,0.2,0.9,1.1,1.3,0.3,0.1,0.6,1.1,6.2,23-24
JaVale McGee,C,36,SAC,33,0,8.2,1.9,3,0.636,0,0.1,0,1.9,2.9,0.656,0.636,0.8,1.2,0.625,1,2,3,0.4,0.2,0.6,0.9,1.2,4.6,23-24
Bryce McGowens,SG,21,CHO,34,10,16.8,1.8,4,0.444,0.7,1.9,0.379,1,2,0.507,0.537,0.8,1.1,0.73,0.4,1.4,1.7,0.9,0.3,0.1,0.6,1.4,5.1,23-24
Jordan McLaughlin,PG,27,MIN,23,0,8.8,0.9,2.3,0.389,0.5,1.3,0.367,0.4,1,0.417,0.491,0.1,0.3,0.5,0.3,0.7,1,1.8,0.7,0.2,0.3,0.4,2.4,23-24
De'Anthony Melton,SG,25,PHI,33,33,29.1,3.9,9.9,0.393,2.1,5.8,0.363,1.8,4.1,0.437,0.5,1.9,2.3,0.827,0.8,3.2,4,3.2,1.6,0.5,1.2,2.4,11.8,23-24
Nathan Mensah,C,25,CHO,18,0,14.1,0.6,1.3,0.435,0,0,,0.6,1.3,0.435,0.435,0.5,0.7,0.75,1.4,1.8,3.2,0.4,0.2,0.6,0.7,3,1.6,23-24
Sam Merrill,SG,27,CLE,27,0,16.6,3,6.9,0.428,2.6,6,0.432,0.4,0.9,0.4,0.615,0.4,0.4,0.909,0.5,1.7,2.2,1.7,0.3,0,0.4,1.3,8.9,23-24
Chimezie Metu,C,26,PHO,33,5,13,1.9,3.8,0.512,0.5,1.5,0.294,1.5,2.2,0.662,0.572,1.2,1.3,0.884,0.7,2.5,3.2,0.5,0.5,0.3,0.7,1.2,5.5,23-24
Vasilije Micić,PG,30,OKC,24,0,11.9,1.3,3,0.411,0.4,1.5,0.25,0.9,1.5,0.568,0.473,0.4,0.5,0.769,0,0.7,0.7,2.5,0.4,0.1,0.8,0.9,3.3,23-24
Khris Middleton,SF,32,MIL,38,38,25.9,5.7,11.6,0.489,1.7,4.5,0.374,4,7.1,0.561,0.561,1.9,2.3,0.831,0.6,3.6,4.2,4.9,0.9,0.3,2.1,2.3,15,23-24
Brandon Miller,SF,21,CHO,36,30,30.7,5.6,12.9,0.436,2.2,5.6,0.388,3.4,7.3,0.473,0.521,1.7,2.1,0.813,0.9,3.1,4,2.3,0.7,0.5,1.6,2.6,15.1,23-24
Jordan Miller,SF,24,LAC,4,0,4,0.8,1.3,0.6,0.3,0.3,1,0.5,1,0.5,0.7,0,0,,0.5,0.3,0.8,0,0,0,0.3,0.5,1.8,23-24
Leonard Miller,SF,20,MIN,5,0,3.8,1.2,1.8,0.667,0.2,0.6,0.333,1,1.2,0.833,0.722,0,0,,0,1.8,1.8,0.2,0.2,0.2,0.2,0.6,2.6,23-24
Dariq Whitehead,SF,19,BRK,2,0,12,0.5,2.5,0.2,0,1.5,0,0.5,1,0.5,0.2,0.5,1,0.5,0,2,2,1.5,0,0.5,0,0,1.5,23-24
Patty Mills,PG,35,ATL,13,0,11.8,1.4,3.2,0.429,1,2.1,0.481,0.4,1.2,0.333,0.583,0,0,,0.2,0.8,1,0.9,0.5,0.1,0.5,1.2,3.8,23-24
Shake Milton,SG,27,MIN,35,0,13.3,1.7,4.3,0.396,0.4,1.5,0.25,1.3,2.8,0.474,0.44,1,1.3,0.818,0.2,1.2,1.4,1.4,0.5,0.1,0.8,1.2,4.8,23-24
Justin Minaya,SF,24,POR,11,0,8.5,0.5,1.5,0.353,0.3,0.9,0.3,0.3,0.6,0.429,0.441,0.3,0.5,0.5,0.5,0.5,1,0.4,0.3,0.4,0.2,0.7,1.6,23-24
Josh Minott,SF,21,MIN,15,0,3.1,0.5,1.2,0.444,0,0.3,0,0.5,0.9,0.615,0.444,0.7,0.8,0.833,0.1,0.1,0.2,0.2,0.1,0.2,0.1,0.4,1.7,23-24
Davion Mitchell,PG,25,SAC,32,3,12.4,1.3,3.7,0.361,0.4,1.8,0.237,0.9,1.9,0.483,0.42,0.4,0.5,0.75,0.2,0.8,0.9,1.8,0.2,0.1,0.5,1.1,3.5,23-24
Donovan Mitchell,SG,27,CLE,33,33,35.5,9.6,20.9,0.46,3.1,8.9,0.342,6.6,12,0.548,0.533,5.3,6.1,0.87,1,4.4,5.4,6.2,1.9,0.4,2.8,2.2,27.6,23-24
Evan Mobley,PF,22,CLE,21,21,33.6,6.8,11.8,0.573,0.1,0.5,0.2,6.7,11.3,0.588,0.577,2.4,3.1,0.769,2.7,7.8,10.5,2.9,0.8,1.7,2.3,2.9,16,23-24
Isaiah Mobley,PF,24,CLE,3,0,4.7,0.7,1.3,0.5,0.3,0.7,0.5,0.3,0.7,0.5,0.625,0,0,,0,0.7,0.7,1.3,0.3,0,0.3,0.7,1.7,23-24
Malik Monk,SG,25,SAC,41,0,26,5.1,11.7,0.436,2.5,6.4,0.391,2.6,5.3,0.491,0.543,2.4,2.9,0.822,0.4,2.2,2.6,5.5,0.6,0.7,2.1,2,15,23-24
Moses Moody,SG,21,GSW,34,4,18,3.1,6.5,0.482,1.1,3.1,0.358,2,3.4,0.595,0.568,1.3,1.7,0.789,1.1,2,3.1,0.8,0.7,0.3,0.7,1.4,8.7,23-24
Xavier Moon,SG,29,LAC,2,0,6,0.5,1,0.5,0,0.5,0,0.5,0.5,1,0.5,0,0,,0,1,1,1.5,0,0,0.5,0.5,1,23-24
Taze Moore,SG,25,POR,1,0,4,1,2,0.5,0,1,0,1,1,1,0.5,0,0,,0,0,0,0,1,0,0,1,2,23-24
Wendell Moore Jr.,SG,22,MIN,11,0,2.8,0.3,0.5,0.6,0,0.2,0,0.3,0.3,1,0.6,0,0,,0,0.3,0.3,0.1,0.4,0.1,0.2,0.3,0.5,23-24
Ja Morant,PG,24,MEM,9,9,35.3,8.9,18.9,0.471,1.6,5.7,0.275,7.3,13.2,0.555,0.512,5.8,7.1,0.813,0.7,4.9,5.6,8.1,0.8,0.6,3,2.1,25.1,23-24
Marcus Morris,PF,34,PHI,33,5,16.3,2.2,5.1,0.443,1,2.3,0.416,1.3,2.7,0.467,0.539,0.8,1,0.844,0.5,2.3,2.9,0.7,0.3,0.3,0.4,1.7,6.3,23-24
Markieff Morris,PF,34,DAL,16,1,9.4,0.9,2.9,0.319,0.6,1.8,0.321,0.4,1.2,0.316,0.415,0.2,0.3,0.75,0.3,1.5,1.8,0.7,0.3,0.1,0.6,0.7,2.6,23-24
Monte Morris,PG,28,DET,1,0,11,3,4,0.75,1,1,1,2,3,0.667,0.875,0,0,,0,3,3,3,0,0,0,0,7,23-24
Trey Murphy III,SF,23,NOP,20,2,25.6,4.4,10.1,0.433,2.6,7,0.371,1.8,3.1,0.574,0.562,1.9,2.4,0.792,0.5,3.2,3.7,2,0.8,0.4,0.6,1.2,13.2,23-24
Dejounte Murray,SG,27,ATL,44,44,34.8,8.2,17.5,0.468,2.4,6.2,0.387,5.8,11.4,0.512,0.536,2.6,3.2,0.835,0.7,4.3,5,5,1.3,0.3,2.2,1.7,21.4,23-24
Jamal Murray,PG,26,DEN,31,31,31.3,8,16.7,0.478,2.4,5.8,0.406,5.6,10.9,0.516,0.548,2.9,3.3,0.882,0.6,3.4,4,6.5,0.8,0.6,1.9,2.1,21.3,23-24
Keegan Murray,SF,23,SAC,38,38,32.8,6.1,13.1,0.468,2.4,6.6,0.369,3.7,6.6,0.566,0.56,1.4,1.8,0.791,1.4,4.2,5.6,1.6,1.2,0.5,0.9,2.6,16.1,23-24
Kris Murray,SF,23,POR,26,0,12.3,1.3,3.4,0.398,0.6,1.7,0.333,0.8,1.7,0.465,0.483,0.3,0.4,0.727,0.7,1.2,1.8,0.6,0.8,0.2,0.5,0.7,3.6,23-24
Mike Muscala,C,32,TOT,28,2,14.1,1.4,3.7,0.385,0.7,2.3,0.317,0.7,1.5,0.488,0.481,0.6,0.8,0.727,1,2.2,3.1,1,0.2,0.4,0.6,1.3,4.1,23-24
Mike Muscala,C,32,WAS,24,2,14.1,1.4,3.8,0.367,0.6,2.1,0.275,0.8,1.6,0.487,0.444,0.6,0.8,0.75,0.9,2.2,3.1,0.9,0.2,0.3,0.7,1.3,4,23-24
Mike Muscala,C,32,DET,4,0,14.5,1.8,3.5,0.5,1.5,3,0.5,0.3,0.5,0.5,0.714,0.3,0.5,0.5,1.3,2,3.3,1.3,0.3,0.8,0.3,1.3,5.3,23-24
Svi Mykhailiuk,SF,26,BOS,19,0,7.9,0.8,2.7,0.294,0.5,2.1,0.25,0.3,0.6,0.455,0.392,0.2,0.3,0.5,0.3,0.6,0.9,0.3,0.3,0,0.3,0.6,2.3,23-24
Larry Nance Jr.,C,31,NOP,27,0,17.7,2.3,3.9,0.59,0.6,1.2,0.469,1.7,2.7,0.644,0.662,0.8,1,0.786,1.3,3.9,5.2,1.3,1,0.4,0.9,1.2,6,23-24
Pete Nance,PF,23,CLE,2,0,2,0,1,0,0,0,,0,1,0,0,0,0,,0,0,0,0,0,0,0,0,0,23-24
Andrew Nembhard,PG,24,IND,30,12,20.8,3.5,7.2,0.488,0.7,2,0.328,2.8,5.1,0.552,0.535,0.6,0.8,0.75,0.6,1.1,1.7,4.3,0.9,0,1.9,2,8.3,23-24
Aaron Nesmith,SF,24,IND,39,14,25.7,4.2,8.3,0.505,2.1,4.6,0.453,2.1,3.7,0.568,0.629,1.2,1.6,0.703,0.9,2.5,3.4,1.1,1.1,0.7,0.9,3.3,11.6,23-24
Georges Niang,PF,30,CLE,42,1,22.2,3.5,8,0.44,1.9,5,0.371,1.6,3,0.556,0.557,0.6,0.7,0.833,0.4,3.5,3.8,1.2,0.3,0.2,0.8,2.4,9.5,23-24
Daishen Nix,PG,21,MIN,6,0,3.5,0.5,1.3,0.375,0.3,0.8,0.4,0.2,0.5,0.333,0.5,0,0.3,0,0,0.2,0.2,0,0.2,0,0,0,1.3,23-24
Zeke Nnaji,PF,23,DEN,35,0,9.5,1.2,2.5,0.477,0.1,0.4,0.333,1,2,0.507,0.506,0.7,1.1,0.641,1.1,1,2.1,0.5,0.3,0.6,0.7,1.6,3.2,23-24
Jaylen Nowell,SG,24,MEM,9,1,17.3,2.4,6.1,0.4,0.4,2.6,0.174,2,3.6,0.563,0.436,0.3,0.3,1,0.3,1.2,1.6,1.8,0.3,0,0.6,1.4,5.7,23-24
Markquis Nowell,SG,24,TOR,1,0,4,0,1,0,0,0,,0,1,0,0,2,2,1,2,0,2,2,1,0,0,0,2,23-24
Frank Ntilikina,PG,25,CHO,2,0,6,0,1,0,0,1,0,0,0,,0,0,0,,0,0.5,0.5,0.5,0,0,0.5,0.5,0,23-24
Jusuf Nurkić,C,29,PHO,42,42,27.6,4.5,9,0.496,0.5,1.9,0.269,4,7.2,0.555,0.524,2.4,3.3,0.717,2.7,7.8,10.5,3.5,0.9,1,2,3.4,11.8,23-24
Jordan Nwora,SF,25,TOT,19,0,9.8,2,4.4,0.458,0.6,1.9,0.324,1.4,2.4,0.565,0.53,0.5,0.6,0.818,0.4,1.3,1.7,0.9,0.3,0.1,0.6,1,5.1,23-24
Jordan Nwora,SF,25,IND,18,0,10.2,2.1,4.6,0.451,0.6,2,0.306,1.4,2.6,0.565,0.518,0.5,0.6,0.818,0.4,1.4,1.8,1,0.3,0.1,0.7,1.1,5.2,23-24
Jordan Nwora,SF,25,TOR,1,0,4,1,1,1,1,1,1,0,0,,1.5,0,0,,0,0,0,0,0,0,0,0,3,23-24
Royce O'Neale,SF,30,BRK,42,6,24.7,2.5,6.5,0.378,1.9,5.3,0.356,0.6,1.3,0.472,0.522,0.3,0.5,0.65,0.8,3.8,4.6,3,0.7,0.6,1,2.4,7.1,23-24
Chuma Okeke,SF,25,ORL,27,8,13.2,1.3,3.4,0.387,0.8,2.6,0.319,0.5,0.9,0.583,0.505,0.1,0.2,0.4,0.7,2,2.6,0.6,0.3,0.3,0.4,0.6,3.6,23-24
Josh Okogie,SG,25,PHO,38,11,18.5,1.6,4,0.391,0.4,1.9,0.239,1.1,2.1,0.525,0.447,1.6,2.2,0.735,1.3,1.5,2.8,1.3,0.9,0.5,0.6,1.5,5.2,23-24
Onyeka Okongwu,C,23,ATL,43,3,24.8,3.6,6.1,0.587,0.3,1.1,0.286,3.3,5,0.656,0.614,1.7,2.1,0.8,2.5,4.2,6.8,1.4,0.4,1,0.9,3,9.2,23-24
Isaac Okoro,SF,23,CLE,33,22,26.1,3.2,6.4,0.495,0.9,2.5,0.354,2.3,3.9,0.585,0.564,1.5,2.2,0.694,1.3,2,3.3,2,0.8,0.4,0.8,2.3,8.8,23-24
Kelly Olynyk,C,32,UTA,43,8,20.6,2.9,5.3,0.553,0.7,1.7,0.405,2.2,3.5,0.625,0.619,1.5,1.7,0.851,1.3,3.8,5.1,4.3,0.8,0.3,1.7,2.8,8,23-24
Eugene Omoruyi,SF,26,WAS,19,0,5.8,1.7,2.9,0.582,0.3,0.9,0.294,1.4,2,0.711,0.627,0.8,1.1,0.762,0.6,0.9,1.5,0.6,0.5,0.1,0.5,1.1,4.5,23-24
Cedi Osman,SF,28,SAS,44,1,17.8,2.7,5.6,0.48,1.2,3.1,0.372,1.5,2.5,0.613,0.583,0.7,1,0.667,0.4,2.2,2.6,1.8,0.5,0.1,0.6,1.5,7.3,23-24
Kelly Oubre Jr.,SF,28,PHI,30,19,27.2,4.7,10.1,0.467,1.6,4.5,0.363,3.1,5.6,0.55,0.548,1.6,2.3,0.71,0.9,3.3,4.2,1,1.2,0.4,0.9,2.7,12.7,23-24
Chris Paul,PG,38,GSW,32,11,27.6,3.3,7.7,0.424,1.3,3.7,0.361,1.9,3.9,0.484,0.512,1.1,1.3,0.833,0.3,3.5,3.8,7.2,1.1,0.1,1.2,1.8,8.9,23-24
Cameron Payne,PG,29,MIL,40,2,15.3,2.3,4.8,0.469,1.1,2.9,0.395,1.1,2,0.577,0.586,0.9,1,0.895,0.1,1.1,1.2,2.3,0.4,0.1,0.7,1.6,6.5,23-24
Gary Payton II,SG,31,GSW,16,0,16.3,2.3,4.9,0.456,0.6,2,0.281,1.7,2.9,0.574,0.513,0.4,0.6,0.667,1,2,3,0.8,1.1,0.3,0.6,1.8,5.4,23-24
Drew Peterson,PF,24,BOS,1,0,3,1,1,1,1,1,1,0,0,,1.5,0,0,,0,0,0,1,0,0,0,1,3,23-24
Filip Petrušev,C,23,TOT,3,0,3.3,0.3,0.7,0.5,0,0,,0.3,0.7,0.5,0.5,0.3,0.7,0.5,0,0.3,0.3,0,0,0,0,0.3,1,23-24
Filip Petrušev,C,23,PHI,1,0,3,0,0,,0,0,,0,0,,,0,0,,0,1,1,0,0,0,0,0,0,23-24
Filip Petrušev,C,23,SAC,2,0,3.5,0.5,1,0.5,0,0,,0.5,1,0.5,0.5,0.5,1,0.5,0,0,0,0,0,0,0,0.5,1.5,23-24
Julian Phillips,SF,20,CHI,22,0,4.5,0.4,1.1,0.333,0,0.5,0.083,0.3,0.5,0.583,0.354,0,0.2,0.25,0.1,0.4,0.5,0.3,0,0.1,0.1,0.5,0.8,23-24
Jalen Pickett,SG,24,DEN,15,0,6,0.7,1.7,0.44,0.5,1.2,0.389,0.3,0.5,0.571,0.58,0.1,0.1,1,0.1,0.7,0.7,0.7,0.2,0,0.4,0.5,2.1,23-24
Scotty Pippen Jr.,PG,23,MEM,2,0,14.5,3,4.5,0.667,0.5,0.5,1,2.5,4,0.625,0.722,2.5,2.5,1,0.5,3,3.5,3.5,0,0,1.5,0.5,9,23-24
Mason Plumlee,C,33,LAC,12,3,16,2,2.9,0.686,0,0,,2,2.9,0.686,0.686,1.7,2.8,0.588,1,3.6,4.6,1.2,0.4,0.3,0.5,1.3,5.7,23-24
Brandin Podziemski,SG,20,GSW,35,10,24.4,3.7,7.9,0.46,1.3,3.3,0.388,2.4,4.6,0.512,0.541,0.6,1,0.611,1.5,3.9,5.4,3.2,0.9,0.1,1.3,1.9,9.2,23-24
Jakob Poeltl,C,28,TOR,36,36,26.5,4.7,6.9,0.685,0,0,,4.7,6.9,0.685,0.685,1.2,2.2,0.532,2.8,5.6,8.3,2.5,0.7,1.4,1.6,2.9,10.6,23-24
Aleksej Pokusevski,PF,22,OKC,8,0,6,0.4,1.6,0.231,0.1,1.1,0.111,0.3,0.5,0.5,0.269,0.1,0.3,0.5,0.3,0.9,1.1,0.6,0,0.1,0.4,0.6,1,23-24
Jordan Poole,SG,24,WAS,42,42,29.1,5.9,14.4,0.409,1.9,6.3,0.307,4,8.1,0.488,0.476,2.8,3.2,0.872,0.4,1.9,2.3,3.5,1,0.3,2.3,3.1,16.5,23-24
Craig Porter Jr.,PG,23,CLE,29,5,15.9,2.9,5.7,0.512,0.2,0.7,0.333,2.7,4.9,0.538,0.534,1.1,1.6,0.696,0.5,2.2,2.7,3.1,0.6,0.4,1.1,1,7.1,23-24
Jontay Porter,PF,24,TOR,11,5,15.6,1.7,5,0.345,0.7,2.6,0.276,1,2.4,0.423,0.418,0.7,0.7,1,1.1,2.3,3.4,2.2,0.7,1,0.7,1.9,4.9,23-24
Michael Porter Jr.,SF,25,DEN,45,45,31.4,6.2,12.8,0.481,2.8,6.9,0.401,3.4,6,0.572,0.588,1,1.3,0.767,1.2,5.8,7,1.4,0.5,0.8,1,2,16.1,23-24
Otto Porter Jr.,SF,30,TOR,15,1,11.6,0.9,2.2,0.424,0.5,1.5,0.348,0.4,0.7,0.6,0.545,0.2,0.2,1,0.4,1.5,1.9,0.5,0.3,0.3,0.1,1.3,2.6,23-24
Bobby Portis,PF,28,MIL,44,0,23.4,5,9.8,0.503,1,2.8,0.363,3.9,7,0.56,0.555,1.3,1.7,0.784,1.5,5.1,6.7,1,0.7,0.5,0.9,2.4,12.3,23-24
Kristaps Porziņģis,C,28,BOS,32,32,30,6.5,12.3,0.525,1.8,5.1,0.35,4.7,7.2,0.649,0.598,4.8,5.8,0.837,1.7,5.2,6.8,2,0.7,1.9,1.6,2.9,19.5,23-24
Micah Potter,PF,25,UTA,2,0,3.5,0,0.5,0,0,0.5,0,0,0,,0,0,0,,0,2,2,0,0,0,0,0,0,23-24
Dwight Powell,C,32,DAL,39,8,16,1.6,2.2,0.709,0,0.1,0.5,1.5,2.2,0.714,0.715,1.4,1.9,0.753,1.8,2.1,3.9,1.7,0.6,0.4,0.5,2.2,4.6,23-24
Norman Powell,SG,30,LAC,42,0,25.5,4.7,9.4,0.5,2,4.5,0.453,2.7,4.9,0.544,0.609,2,2.3,0.875,0.1,2.3,2.5,1,0.5,0.4,0.9,1.8,13.5,23-24
Joshua Primo,SG,21,LAC,1,0,5,1,2,0.5,0,1,0,1,1,1,0.5,0,0,,0,0,0,0,0,1,3,0,2,23-24
Taurean Prince,PF,29,LAL,42,42,30.7,3.5,8.2,0.425,2.1,5.5,0.385,1.4,2.7,0.504,0.553,0.7,0.9,0.744,0.3,2.6,2.8,1.8,0.9,0.5,0.9,2.2,9.8,23-24
Payton Pritchard,PG,26,BOS,44,0,21.2,2.8,6.7,0.42,1.7,4.5,0.378,1.1,2.2,0.505,0.546,0.5,0.7,0.774,1,2.3,3.3,3,0.5,0.1,0.6,1.3,7.8,23-24
Olivier-Maxence Prosper,PF,21,DAL,24,0,9.1,0.9,2.6,0.349,0.3,1.3,0.258,0.6,1.3,0.438,0.413,0.8,1.1,0.704,0.6,1.5,2.2,0.8,0.1,0.1,0.2,0.7,3,23-24
Trevelin Queen,SG,26,ORL,10,0,14.9,1.4,3.4,0.412,0.3,1.4,0.214,1.1,2,0.55,0.456,0.9,1.2,0.75,0.3,1.5,1.8,1.7,0.7,0.5,0.7,1.4,4,23-24
